2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado BUSCAR en (20, 91)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ABA en (123, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado IZQ en (122, 22)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado ARR en (122, 21)
2026-04-26 21:52:42 | DEBUG    | domain.services.polygon_analysis_service | _ejecutar_maquina_de_estados | estado DER en (123, 21)
